feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,logit_1,logit_2,logit_3,logit_4,logit_5,logit_6,logit_7,logit_8,logit_9,logit_10,label
0.000000,0.383932,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.791466,0.000000,0.000000,0.000000,0.000000,0.000000,4.937714,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.379966,0.144956,-3.711092,-5.949754,-0.117212,-4.348505,-3.477966,1.886535,-3.950724,13.668029,9.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.717581,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.019706,1.367910,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.458373,-0.790997,3.333533,2.559111,0.284740,-3.281845,13.477042,1.711495,-10.208109,-8.042545,6.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.381633,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.258202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.771149,22.583828,-9.246857,-3.245262,-16.852907,-2.447386,4.381056,12.828401,-15.371206,-1.846414,1.000000
0.000000,3.423867,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.811038,0.000000,0.000000,0.000000,0.000000,0.000000,6.484979,0.000000,0.000000,0.000000,0.000000,3.391117,6.363504,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.169774,0.000000,0.000000,0.000000,0.000000,20.717651,-3.205038,-0.248762,1.195411,2.303802,-2.687793,-0.682701,1.772424,-21.563391,0.396119,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.029382,0.000000,0.000000,0.000000,0.000000,0.000000,3.930337,0.000000,0.000000,0.000000,0.329499,0.018678,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.291109,0.000000,0.000000,0.000000,0.000000,2.424938,-1.676492,-2.123538,-4.048574,0.639021,-3.535100,-3.350257,1.152120,-0.980667,11.198633,9.000000
0.000000,0.686262,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.481102,0.000000,0.000000,0.000000,0.000000,0.000000,3.012889,0.000000,0.000000,0.000000,0.000000,0.000000,0.313232,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.189656,0.000000,0.000000,0.000000,0.000000,3.792477,2.129749,-0.972974,-4.152884,-3.344199,-1.195320,-2.408849,2.613475,-4.670298,7.531666,9.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.878773,0.000000,0.000000,0.000000,0.000000,0.000000,0.445324,0.000000,0.000000,0.000000,0.000000,6.315703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.887001,-1.611831,4.131207,-1.636782,1.466329,-4.379948,17.717735,2.615798,-11.233330,-6.625391,6.000000
0.000000,0.943210,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.344806,0.000000,0.000000,0.000000,1.515094,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.432219,-4.056174,-4.026973,-5.259281,3.173092,-1.237038,-4.771053,1.167653,1.357109,10.762648,9.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.675657,0.000000,0.000000,0.000000,0.000000,0.000000,0.636437,0.000000,0.000000,0.000000,0.000000,1.033098,0.753401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.033293,18.215992,-7.034355,-2.701919,-13.549255,-3.491951,5.594439,11.406097,-15.798777,-2.059943,1.000000
0.000000,0.622168,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.959288,0.000000,0.000000,0.000000,0.000000,1.884566,1.953508,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.700487,0.000000,0.000000,0.000000,0.000000,-0.995385,-8.213818,17.957788,-1.665165,-3.086488,3.143291,-1.583247,1.960148,-5.013107,-3.569884,2.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.322395,0.000000,0.000000,0.000000,0.000000,4.804592,1.368845,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.209249,0.000000,0.000000,0.000000,0.000000,-2.521986,-12.247252,20.642225,-3.240403,1.031950,-0.427807,6.322342,2.104772,-7.446438,-5.103419,2.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.858869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.866578,-3.126674,-3.191090,-8.004272,2.510592,-7.054764,-5.684240,1.737222,-3.557006,19.086819,9.000000
0.000000,3.042068,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.513776,0.000000,0.000000,0.000000,0.000000,0.000000,7.431249,0.000000,0.000000,0.000000,0.000000,1.616827,6.296595,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.520102,0.000000,0.000000,0.000000,0.000000,23.132130,0.708639,-2.493607,-0.668778,-1.056903,-3.706882,-5.945395,4.393249,-21.677015,5.116281,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.203143,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-12.761026,-14.943782,-7.887228,-0.697024,12.136683,6.557436,-9.412219,8.683098,25.207043,-7.511590,8.000000
0.000000,0.502337,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.374318,0.000000,0.000000,0.000000,0.000000,0.000000,1.182621,0.000000,0.000000,0.000000,0.000000,7.720811,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.723410,-0.865013,4.382975,-4.344333,1.460935,-5.275406,21.258806,4.534537,-16.233143,-7.422457,6.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.453310,2.775431,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.057137,0.000000,0.000000,0.000000,0.000000,-2.092980,-10.227342,19.429312,2.383913,-1.002233,1.516335,2.916280,1.010078,-6.071641,-8.762446,2.000000
0.000000,1.917091,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.388842,0.000000,0.000000,0.000000,0.000000,0.000000,4.730238,0.000000,0.000000,0.000000,1.047914,0.339824,4.685932,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.079270,0.000000,0.000000,0.000000,0.000000,13.715099,-0.201077,-3.983012,2.107009,-0.291411,-1.412527,-6.807296,2.867731,-10.372297,2.912337,0.000000
0.000000,3.394748,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.954829,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.217637,0.000000,2.036514,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.461835,0.000000,0.000000,0.000000,0.000000,2.146832,-0.489550,2.859402,1.862057,-3.580716,9.130419,-2.379186,-2.205442,-3.649877,-4.677188,5.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.891365,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-6.513400,-4.531333,-4.204368,1.079322,3.141891,2.755870,-3.050532,2.728710,10.248972,-1.894915,8.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.968162,0.000000,0.000000,0.000000,0.000000,0.000000,0.555870,0.000000,0.000000,0.000000,0.000000,7.776472,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.251896,1.127500,4.266045,-3.552494,-0.106911,-5.978175,22.245089,5.804561,-16.830463,-9.015676,6.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.011950,0.000000,0.000000,8.979065,0.000000,0.000000,0.000000,0.006396,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-11.550301,-12.924340,-7.172793,-0.352408,10.392357,5.820056,-8.178484,7.528479,22.305305,-6.422808,8.000000
0.000000,0.422929,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.289584,0.000000,0.000000,0.000000,0.000000,0.000000,5.699261,0.000000,0.000000,0.000000,7.774499,0.429135,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.688281,0.000000,0.000000,0.000000,0.000000,6.956345,3.012959,-7.803563,-17.276524,-2.933429,-1.757040,-9.379755,23.706322,-1.796218,4.661790,7.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.782722,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-8.385534,-7.651477,-5.307956,0.547031,5.837227,3.895029,-4.956844,4.512972,14.731236,-3.577980,8.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.376772,0.000000,0.000000,0.000000,0.000000,0.000000,1.117819,0.000000,0.000000,0.000000,0.000000,3.234567,1.372267,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.985355,0.000000,0.000000,0.000000,0.000000,-1.452094,-7.784556,15.140466,-1.781740,-0.981152,-0.146991,3.524232,2.139392,-6.091950,-3.370922,2.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.726079,0.000000,0.000000,0.000000,0.000000,0.000000,0.493335,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.140882,18.321398,-8.008553,-3.391163,-13.738183,-2.400672,3.415465,10.414548,-12.326284,0.396940,1.000000
0.000000,2.938967,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.783523,0.000000,0.000000,0.000000,0.000000,0.000000,5.979987,0.000000,0.000000,0.000000,0.000000,2.371006,6.569495,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.720711,0.000000,0.000000,0.000000,0.000000,18.713079,-4.787902,3.532647,2.171108,1.124705,-1.571089,-4.489964,1.588878,-18.613914,0.369633,0.000000
0.000000,8.008502,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.068832,0.000000,0.000000,0.000000,1.353723,0.000000,2.414546,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.365812,0.000000,0.000000,0.000000,0.000000,3.444797,-5.733759,-1.497598,1.301752,2.223817,20.058805,-3.470625,-8.638032,-0.823188,-8.142820,5.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.126539,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.796333,-7.207409,3.723265,25.843325,2.130976,-0.514922,-8.861037,-6.486040,-5.602096,-13.527755,3.000000
0.000000,0.029909,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.969571,0.000000,0.000000,0.000000,0.000000,3.292402,1.136016,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.130973,0.000000,0.000000,0.000000,0.000000,0.333493,-10.065525,15.432765,-4.975574,0.873877,-1.899086,1.863177,2.423554,-6.558148,1.713770,2.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.058443,0.000000,0.000000,0.000000,0.003993,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-11.628138,-13.055627,-7.219172,-0.374796,10.505263,5.868192,-8.258401,7.603359,22.494181,-6.493130,8.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.208839,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.963573,-2.651405,-3.071933,-7.039610,2.044862,-6.347113,-5.062930,1.483277,-3.122575,17.426514,9.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.266533,0.000000,0.000000,0.000000,0.000000,0.000000,4.821941,0.000000,0.000000,0.000000,0.379042,0.155205,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.671009,0.000000,0.000000,0.000000,0.000000,4.958406,0.206674,-2.284354,-6.654747,-0.899866,-4.767035,-3.604817,3.836056,-4.104885,12.701406,9.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.394460,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.262167,20.350939,-8.512792,-3.139354,-15.253102,-2.089746,4.186650,11.331216,-13.290745,-1.104713,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.875107,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-7.487144,-6.154198,-4.778372,0.802464,4.543802,3.348375,-4.042053,3.656749,12.580309,-2.770319,8.000000
0.000000,0.465432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.618982,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-6.958369,-5.864033,-4.832571,0.598433,4.329127,4.264056,-3.765512,2.913425,11.797327,-2.816029,8.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.873701,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.426890,16.553856,-7.159742,-2.046500,-12.610453,-1.575209,3.504871,8.807017,-10.346138,-0.555058,1.000000
0.000000,0.044820,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.525878,0.002917,0.000000,0.000000,0.000000,0.000000,0.160580,0.000000,0.000000,0.000000,0.000000,5.743674,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.471889,-1.358910,3.689224,-0.889193,1.115290,-3.545645,16.386181,1.996681,-9.798153,-6.500638,6.000000
0.000000,0.430173,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.638408,0.000000,0.000000,0.000000,0.000000,0.000000,0.745718,0.000000,0.000000,0.000000,4.370633,0.025218,0.154923,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.834186,0.000000,0.000000,0.000000,0.000000,-1.603158,1.716272,-3.367033,-4.396144,-3.089084,2.926287,-3.902447,10.239363,3.010235,-2.751369,7.000000
0.000000,2.474892,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.377621,0.000000,0.000000,0.000000,6.647828,6.481464,3.136399,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.560849,-27.896761,2.623912,-4.408509,22.621138,-0.545422,1.559369,2.005147,2.973822,-2.696365,4.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.140485,2.104476,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.530704,0.000000,0.000000,0.000000,0.000000,-3.815149,-12.367984,26.148485,-1.624084,-2.217172,2.514060,3.655820,2.954781,-7.057930,-9.342184,2.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.919489,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9.510747,-9.526785,-5.971249,0.227106,7.457211,4.579700,-6.102601,5.585373,17.425222,-4.589558,8.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.009139,0.000000,0.000000,0.000000,0.000000,0.000000,1.581546,0.000000,0.000000,0.000000,6.549669,1.141995,0.892406,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.411066,0.000000,0.000000,0.000000,0.000000,1.300996,2.524124,-1.732341,-8.364729,-4.714807,1.370614,-4.334503,19.132099,-0.826404,-6.518423,7.000000
0.000000,0.469950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.580628,0.000000,0.000000,0.000000,0.132789,3.440634,3.449447,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.686521,0.000000,0.000000,0.000000,0.000000,0.398003,-14.037946,25.749239,-1.168751,-1.205444,2.281686,-1.137363,2.718086,-8.195854,-6.828397,2.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.231273,0.000000,0.000000,0.000000,0.612559,6.130127,2.715125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.742691,0.000000,0.000000,0.000000,0.000000,-2.484773,-17.576910,26.691637,-1.797442,3.093786,0.022786,6.832992,2.689345,-8.608791,-10.048383,2.000000
0.000000,0.540858,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.095543,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-7.385479,-6.671658,-5.143641,0.419567,5.032625,4.724475,-4.242860,3.281699,12.898191,-3.284449,8.000000
0.000000,0.671956,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.068249,0.000000,0.000000,0.000000,0.000000,0.000000,0.782164,0.000000,0.000000,0.000000,0.000000,2.588603,0.075423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.978918,0.000000,0.000000,0.000000,0.000000,0.205928,1.334933,1.832396,-2.057204,-2.410912,-0.453485,6.904787,2.143457,-6.711480,-1.355502,6.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.022125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.812827,19.421280,-8.181518,-2.871785,-14.606090,-1.963770,4.019727,10.713203,-12.569801,-0.970138,1.000000
0.000000,0.315616,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.529666,0.000000,0.000000,0.000000,0.000000,0.000000,4.316579,0.000000,0.000000,0.000000,5.130524,0.664997,0.362301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.377115,0.000000,0.000000,0.000000,0.000000,3.752444,-0.827630,-5.345648,-9.677566,0.266768,-1.664998,-5.963026,13.379807,0.094223,4.414661,7.000000
0.000000,2.905704,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.532539,0.000000,0.000000,0.000000,0.000000,0.000000,4.803000,0.000000,0.000000,0.000000,0.000000,2.221469,4.365917,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.837832,0.000000,0.000000,0.000000,0.000000,14.329510,-1.743230,0.355226,-0.178137,0.176128,-0.464304,-1.152498,1.370527,-15.474277,1.196778,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.350169,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.208715,20.240351,-8.473385,-3.107526,-15.176137,-2.074761,4.166794,11.257700,-13.204985,-1.088705,1.000000
0.000000,2.755525,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.049913,0.000000,0.000000,0.000000,0.000000,0.000000,6.104827,0.000000,0.000000,0.000000,0.000000,3.314647,6.082428,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.785409,0.000000,0.000000,0.000000,0.000000,19.604450,-2.164828,1.168149,0.762596,0.711823,-3.501775,-0.571219,3.341923,-21.439560,0.082371,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.316988,0.000000,0.000000,0.000000,0.000000,0.000000,0.778848,0.000000,0.000000,0.000000,0.000000,7.566083,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.560604,-5.309887,6.293895,-1.942171,4.374909,-5.212878,20.311037,1.537620,-11.633268,-7.211756,6.000000
0.000000,3.724390,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.798668,0.000000,0.000000,0.000000,0.000000,0.000000,5.101626,0.000000,0.000000,0.000000,0.000000,2.937301,6.263891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.891949,0.000000,0.000000,0.000000,0.000000,18.554029,-2.600891,3.482388,1.307141,-0.512628,0.666237,-1.551426,2.246065,-20.712822,-3.037242,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.090534,0.000000,0.000000,0.000000,0.000000,0.000000,5.674182,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.536914,0.462393,-3.944195,-7.029847,-0.233247,-6.134034,-4.062991,3.084502,-4.876822,15.666736,9.000000
0.000000,5.014156,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.975794,0.986528,1.390039,0.000000,0.000000,0.000000,0.005549,0.000000,0.000000,3.284939,0.000000,0.000000,0.000000,0.000000,-0.170387,-6.160515,5.602196,-1.078833,0.114386,13.603840,-0.937152,-4.109133,-1.434132,-6.515773,5.000000
0.000000,8.593928,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.578898,0.000000,3.174331,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.266190,0.000000,0.000000,0.000000,0.000000,5.162448,-5.842298,1.372756,2.205276,0.927988,21.416124,-3.929445,-9.813478,-3.598033,-9.352683,5.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.513491,0.000000,0.000000,0.000000,0.000000,0.000000,4.930045,0.000000,0.000000,0.000000,0.603665,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.652584,0.000000,0.000000,0.000000,0.000000,4.039227,-1.856462,-2.025016,-6.293362,0.609817,-4.422410,-4.652626,2.861655,-2.024276,13.258591,9.000000
0.000000,8.826238,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.907350,0.000000,0.000000,0.000000,0.000000,0.000000,1.990981,0.000000,0.000000,0.000000,4.446352,0.000000,2.459913,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.733264,0.000000,0.000000,0.000000,0.000000,7.952363,-3.651575,-4.065393,-6.891845,0.482751,21.100702,-7.593425,1.565517,-3.087102,-8.320712,5.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.013487,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.692194,-2.508572,-3.036123,-6.749701,1.904896,-6.134443,-4.876207,1.406959,-2.992015,16.927546,9.000000
0.000000,0.029034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.104514,0.000000,0.000000,0.000000,0.000000,1.223556,5.630936,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.978980,-5.261657,2.867001,14.953842,1.859201,-0.796166,-1.542981,-4.285497,-3.977677,-8.182356,3.000000
0.000000,0.052929,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.059732,0.000000,0.000000,0.000000,0.304569,4.389853,1.696158,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.656304,0.000000,0.000000,0.000000,0.000000,-1.936947,-10.518538,13.756739,0.264941,2.784121,-0.988481,6.601380,0.360226,-5.610014,-5.320311,2.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.556259,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.324986,-7.593381,3.963323,26.847713,2.323401,-0.554261,-9.274042,-6.721288,-5.883400,-14.168340,3.000000
